,id,compactness,area,length,n_nodes,is_outlier
336,241506276,0.462597693740449,6.106307000002162e-08,0.0012263932018080257,5,1
337,241506278,0.5007344443406697,3.084543999969136e-08,0.0008478677159348897,5,1
338,241506280,0.38980659404843776,8.242959000045707e-08,0.001509358198243863,5,1
339,241506282,0.9332679889380092,1.3437419999588573e-08,0.00048621188044513933,7,-1
340,241510246,0.4903332383812063,5.854716999982368e-08,0.0012521063017715008,13,1
341,241510248,0.6202063673542995,1.0281197999575961e-07,0.0016632275017004446,7,1
342,241510250,0.2292726747414412,8.097035000163095e-08,0.0018292966126461218,5,1
343,241510252,0.7882666813160131,2.2401929999230866e-08,0.0006325165554022723,5,1
344,241510254,0.2142528127049855,1.0667825499705322e-07,0.0021582792839411518,5,1
345,241510256,0.6114847141109018,2.1402565000569848e-08,0.0006658091526731432,7,1
346,241510264,0.7352412271927481,2.0942055000588848e-08,0.0006198528844053207,7,1
